ticket_id,address
43739,"11405 greiner, Detroit MI"
39034,"459 jefferson ct, Detroit MI"
39035,"459 jefferson ct, Detroit MI"
43215,"8095 evergreen, Detroit MI"
43217,"8095 evergreen, Detroit MI"
43730,"5308 lakewood, Detroit MI"
39036,"2167 alter, Detroit MI"
39037,"2167 alter, Detroit MI"
39308,"10231 livernois, Detroit MI"
43735,"5098 holcomb, Detroit MI"
43734,"5098 holcomb, Detroit MI"
39197,"13238 mitchell, Detroit MI"
39199,"13238 mitchell, Detroit MI"
39191,"11685 appoline, Detroit MI"
39189,"11685 appoline, Detroit MI"
43207,"8619 artesian, Detroit MI"
43208,"8619 artesian, Detroit MI"
39295,"7307 livernois, Detroit MI"
39347,"12308 corbett, Detroit MI"
39348,"12308 corbett, Detroit MI"
39102,"15311 linnhurst, Detroit MI"
39118,"4196 bellevue, Detroit MI"
43211,"9296 warwick, Detroit MI"
43210,"9296 warwick, Detroit MI"
39064,"12141 schaefer, Detroit MI"
43191,"5635 artesian, Detroit MI"
39046,"5806 lemay, Detroit MI"
39044,"5806 lemay, Detroit MI"
39451,"9959 stahelin, Detroit MI"
39430,"9959 stahelin, Detroit MI"
40461,"3650 central, Detroit MI"
43195,"7752 artesian, Detroit MI"
43198,"7752 artesian, Detroit MI"
39025,"12631 flanders, Detroit MI"
39020,"12634 flanders, Detroit MI"
39022,"12634 flanders, Detroit MI"
39024,"12631 flanders, Detroit MI"
39010,"15405 schoolcraft, Detroit MI"
39074,"4135 oliver, Detroit MI"
43725,"19419 fairport, Detroit MI"
43726,"19419 fairport, Detroit MI"
38918,"19641 gable, Detroit MI"
38905,"19641 gable, Detroit MI"
43192,"5635 artesian, Detroit MI"
40488,"10237 nottingham, Detroit MI"
40485,"10237 nottingham, Detroit MI"
40497,"10237 nottingham, Detroit MI"
39115,"6138 concord, Detroit MI"
39100,"9541 barron, Detroit MI"
39303,"9430 livernois, Detroit MI"
39114,"13044 seven mile, Detroit MI"
39084,"11839 schaefer, Detroit MI"
39346,"12534 westphalia, Detroit MI"
38968,"5602 wayburn, Detroit MI"
39294,"6303 livernois, Detroit MI"
39087,"9915 meyers rd, Detroit MI"
43202,"8213 artesian, Detroit MI"
43200,"8213 artesian, Detroit MI"
38991,"12859 st marys, Detroit MI"
39309,"10230 livernois, Detroit MI"
39297,"8520 livernois, Detroit MI"
43720,"11341 rutland, Detroit MI"
43719,"11341 rutland, Detroit MI"
39045,"19943 asbury park, Detroit MI"
39075,"7608 gratiot, Detroit MI"
39111,"9974 somerset, Detroit MI"
39049,"4383 balfour, Detroit MI"
39050,"4383 balfour, Detroit MI"
38941,"6709 vinewood, Detroit MI"
39300,"9370 livernois, Detroit MI"
39119,"10106 grinnell, Detroit MI"
43737,"5519 alter, Detroit MI"
40468,"3316 goldner, Detroit MI"
40673,"3316 goldner, Detroit MI"
39290,"6195 livernois, Detroit MI"
39047,"5210 audubon, Detroit MI"
39048,"5210 audubon, Detroit MI"
39073,"12119 schaefer, Detroit MI"
39091,"9214 meyers rd, Detroit MI"
40459,"8315 lane, Detroit MI"
39204,"20451 moross, Detroit MI"
39200,"20451 moross, Detroit MI"
39027,"14460 linnhurst, Detroit MI"
39026,"14460 linnhurst, Detroit MI"
38962,"5608 wayburn, Detroit MI"
39067,"1133 seven mile, Detroit MI"
38938,"13208 klinger, Detroit MI"
38960,"9230 holmur, Detroit MI"
39238,"13001 mack, Detroit MI"
43723,"22240 puritan, Detroit MI"
43724,"22240 puritan, Detroit MI"
38937,"2008 halleck, Detroit MI"
38947,"2008 halleck, Detroit MI"
39042,"8275 vaughan, Detroit MI"
39043,"8275 vaughan, Detroit MI"
43727,"3665 helen, Detroit MI"
43728,"3665 helen, Detroit MI"
39402,"11316 montrose, Detroit MI"
39407,"11316 montrose, Detroit MI"
39117,"11005 mackay, Detroit MI"
39056,"4412 18th st, Detroit MI"
39239,"4510 livernois, Detroit MI"
43736,"3706 helen, Detroit MI"
39306,"9380 livernois, Detroit MI"
39298,"9154 livernois, Detroit MI"
38942,"17604 riopelle, Detroit MI"
43226,"17010 chicago, Detroit MI"
43229,"17010 chicago, Detroit MI"
40683,"8380 lane, Detroit MI"
40680,"8380 lane, Detroit MI"
43206,"8508 artesian, Detroit MI"
43204,"8508 artesian, Detroit MI"
43212,"8056 westwood, Detroit MI"
43214,"8056 westwood, Detroit MI"
39079,"13240 gratiot, Detroit MI"
38948,"17587 riopelle, Detroit MI"
38936,"17202 fleming, Detroit MI"
39072,"611 seven mile, Detroit MI"
39299,"8401 livernois, Detroit MI"
39122,"1009 cass, Detroit MI"
39040,"4890 devonshire, Detroit MI"
39041,"4890 devonshire, Detroit MI"
39307,"9450 livernois, Detroit MI"
39095,"12716 eight mile, Detroit MI"
39426,"9900 stahelin, Detroit MI"
39415,"9900 stahelin, Detroit MI"
38995,"5737 audubon, Detroit MI"
38924,"2947 vicksburg, Detroit MI"
39120,"5233 farmbrook, Detroit MI"
40500,"3662 bedford, Detroit MI"
40502,"3662 bedford, Detroit MI"
39305,"9375 livernois, Detroit MI"
39123,"12006 morang, Detroit MI"
43732,"3516 harding, Detroit MI"
43733,"3516 harding, Detroit MI"
39210,"11300 montrose, Detroit MI"
39208,"11300 montrose, Detroit MI"
39076,"12039 schaefer, Detroit MI"
38935,"7764 bryden, Detroit MI"
39301,"9303 livernois, Detroit MI"
39107,"9660 littlefield, Detroit MI"
39209,"16261 tracey, Detroit MI"
39449,"14214 northlawn, Detroit MI"
40393,"4266 fullerton, Detroit MI"
40391,"4266 fullerton, Detroit MI"
40914,"10114 mcnichols, Detroit MI"
39505,"8384 navy, Detroit MI"
40725,"429 eastlawn, Detroit MI"
40726,"429 eastlawn, Detroit MI"
39361,"21312 karl, Detroit MI"
39357,"21312 karl, Detroit MI"
41000,"15251 eight mile, Detroit MI"
39192,"1011 grand blvd, Detroit MI"
39203,"1011 grand blvd, Detroit MI"
39196,"1011 grand blvd, Detroit MI"
39515,"8066 navy, Detroit MI"
40379,"1969 monterey, Detroit MI"
40382,"1969 monterey, Detroit MI"
41004,"15121 eight mile, Detroit MI"
40395,"3933 fullerton, Detroit MI"
40396,"3933 fullerton, Detroit MI"
39142,"1721 fullerton, Detroit MI"
39443,"371 grand blvd, Detroit MI"
39369,"21195 pickford, Detroit MI"
39367,"21195 pickford, Detroit MI"
39431,"2461 schaefer, Detroit MI"
39245,"5327 burns, Detroit MI"
39249,"5327 burns, Detroit MI"
43762,"6332 rosemont, Detroit MI"
40553,"9249 pinehurst, Detroit MI"
40552,"9249 pinehurst, Detroit MI"
39214,"7307 st marys, Detroit MI"
39483,"3561 ethel, Detroit MI"
39479,"3561 ethel, Detroit MI"
39467,"5066 linsdale, Detroit MI"
40172,"13110 corbett, Detroit MI"
40174,"13110 corbett, Detroit MI"
40556,"9137 pinehurst, Detroit MI"
40555,"9137 pinehurst, Detroit MI"
41027,"15143 eight mile, Detroit MI"
39262,"5950 iroquois, Detroit MI"
39261,"5950 iroquois, Detroit MI"
41690,"13806 mecca, Detroit MI"
40161,"15860 fordham, Detroit MI"
40156,"15860 fordham, Detroit MI"
40384,"8572 greenlawn, Detroit MI"
40385,"8572 greenlawn, Detroit MI"
40997,"15215 eight mile, Detroit MI"
40716,"8325 lane, Detroit MI"
40688,"8325 lane, Detroit MI"
40992,"13625 eight mile, Detroit MI"
39177,"9819 nottingham, Detroit MI"
39179,"9819 nottingham, Detroit MI"
39144,"7551 pilgrim, Detroit MI"
39434,"3005 fort st, Detroit MI"
43248,"8556 mendota, Detroit MI"
43249,"8556 mendota, Detroit MI"
40178,"11552 wilfred, Detroit MI"
39463,"8600 livernois, Detroit MI"
39332,"5711 oldtown, Detroit MI"
39170,"19323 mendota, Detroit MI"
43268,"8061 mendota, Detroit MI"
43267,"8061 mendota, Detroit MI"
39453,"2024 clairmount, Detroit MI"
40727,"440 oakwood, Detroit MI"
41705,"9156 northlawn, Detroit MI"
39486,"3520 ethel, Detroit MI"
39485,"3520 ethel, Detroit MI"
39521,"1278 rademacher, Detroit MI"
39531,"1278 rademacher, Detroit MI"
41329,"5732 linwood, Detroit MI"
41328,"5732 linwood, Detroit MI"
39356,"14037 burt rd, Detroit MI"
39427,"1121 crawford, Detroit MI"
40516,"13842 moran, Detroit MI"
39143,"1560 leslie, Detroit MI"
39436,"1221 livernois, Detroit MI"
39533,"1255 rademacher, Detroit MI"
39535,"1255 rademacher, Detroit MI"
40915,"8620 mcnichols, Detroit MI"
40718,"7539 holmes, Detroit MI"
41332,"13695 mecca, Detroit MI"
39445,"641 oakwood, Detroit MI"
39260,"2530 lenox, Detroit MI"
39259,"2530 lenox, Detroit MI"
40402,"3307 fullerton, Detroit MI"
40403,"3307 fullerton, Detroit MI"
43773,"13024 ward, Detroit MI"
43775,"13024 ward, Detroit MI"
40400,"2995 fullerton, Detroit MI"
40401,"2995 fullerton, Detroit MI"
40720,"7426 dunedin, Detroit MI"
40719,"7426 dunedin, Detroit MI"
41002,"13641 eight mile, Detroit MI"
39519,"8066 navy, Detroit MI"
39470,"5279 linsdale, Detroit MI"
39113,"6000 nevada, Detroit MI"
39169,"20083 westphalia, Detroit MI"
43776,"6045 westwood, Detroit MI"
43777,"6045 westwood, Detroit MI"
43271,"13125 kentucky, Detroit MI"
43272,"13125 kentucky, Detroit MI"
40503,"5716 crane, Detroit MI"
39474,"8413 livernois, Detroit MI"
39419,"1261 deacon, Detroit MI"
43765,"12093 ward, Detroit MI"
43763,"12093 ward, Detroit MI"
40513,"8214 brush, Detroit MI"
40515,"8214 brush, Detroit MI"
40511,"5895 barrett, Detroit MI"
39242,"10430 gratiot, Detroit MI"
43758,"14125 steel, Detroit MI"
43759,"14125 steel, Detroit MI"
43783,"6718 westwood, Detroit MI"
43782,"6715 westwood, Detroit MI"
40177,"13063 corbett, Detroit MI"
40406,"3337 fullerton, Detroit MI"
43771,"12637 ward, Detroit MI"
43772,"12637 ward, Detroit MI"
39251,"12844 mack, Detroit MI"
39459,"5744 missouri, Detroit MI"
39215,"7276 st marys, Detroit MI"
39270,"3187 edsel, Detroit MI"
39267,"3187 edsel, Detroit MI"
39265,"2345 pearl, Detroit MI"
40563,"12800 chapel, Detroit MI"
40564,"12800 chapel, Detroit MI"
39166,"16515 san juan, Detroit MI"
39439,"12245 visger, Detroit MI"
40911,"10140 mcnichols, Detroit MI"
43766,"12123 ward, Detroit MI"
43767,"12123 ward, Detroit MI"
39450,"3101 mcdougall, Detroit MI"
39184,"19301 schaefer, Detroit MI"
40684,"8375 lane, Detroit MI"
40146,"5745 lakeview, Detroit MI"
40149,"5745 lakeview, Detroit MI"
40517,"14470 glenfield, Detroit MI"
39425,"2723 hooker, Detroit MI"
39326,"5842 amherst, Detroit MI"
39172,"18344 kelly rd, Detroit MI"
39175,"18340 kelly rd, Detroit MI"
39173,"18344 kelly rd, Detroit MI"
39165,"20110 stoepel, Detroit MI"
40721,"4801 bellevue, Detroit MI"
39243,"7441 gratiot, Detroit MI"
39351,"14850 fielding, Detroit MI"
43246,"8271 mendota, Detroit MI"
43247,"8271 mendota, Detroit MI"
40998,"13829 eight mile, Detroit MI"
39484,"160 military, Detroit MI"
43770,"12611 ward, Detroit MI"
43769,"12611 ward, Detroit MI"
39414,"2530 fort st, Detroit MI"
41025,"15323 eight mile, Detroit MI"
40723,"4731 bellevue, Detroit MI"
40722,"4765 bellevue, Detroit MI"
39167,"16514 lilac, Detroit MI"
39536,"1939 green, Detroit MI"
39461,"7196 holmes, Detroit MI"
39456,"7196 holmes, Detroit MI"
39257,"10720 mack, Detroit MI"
39178,"1025 grand blvd, Detroit MI"
39478,"8231 livernois, Detroit MI"
40509,"18944 schoenherr, Detroit MI"
41327,"5721 linwood, Detroit MI"
40724,"8611 westwood, Detroit MI"
39212,"9950 memorial, Detroit MI"
40399,"2984 fullerton, Detroit MI"
40397,"2984 fullerton, Detroit MI"
43273,"13598 kentucky, Detroit MI"
43274,"13598 kentucky, Detroit MI"
39337,"5736 trenton, Detroit MI"
39422,"5688 tarnow, Detroit MI"
40408,"3038 fullerton, Detroit MI"
40409,"3038 fullerton, Detroit MI"
39352,"19328 stahelin, Detroit MI"
39354,"19328 stahelin, Detroit MI"
39240,"9361 mack, Detroit MI"
41026,"14835 eight mile, Detroit MI"
40180,"11552 wilfred, Detroit MI"
43250,"8245 mendota, Detroit MI"
43270,"13660 mendota, Detroit MI"
43269,"13660 mendota, Detroit MI"
39472,"1291 oakman blvd, Detroit MI"
40166,"12317 dickerson, Detroit MI"
40169,"12377 dickerson, Detroit MI"
39416,"1288 casgrain, Detroit MI"
39418,"1267 casgrain, Detroit MI"
39493,"3141 deacon, Detroit MI"
39487,"3141 deacon, Detroit MI"
39271,"2737 edsel, Detroit MI"
39272,"2737 edsel, Detroit MI"
40389,"14215 greenlawn, Detroit MI"
40387,"14215 greenlawn, Detroit MI"
40165,"11700 maiden, Detroit MI"
40163,"11700 maiden, Detroit MI"
43760,"8278 rosemont, Detroit MI"
43761,"8272 rosemont, Detroit MI"
40910,"15121 eight mile, Detroit MI"
39464,"3610 ethel, Detroit MI"
40729,"7762 pitt, Detroit MI"
40916,"8400 mcnichols, Detroit MI"
40505,"5715 crane, Detroit MI"
40508,"5715 crane, Detroit MI"
40506,"5715 crane, Detroit MI"
39349,"13530 roselawn, Detroit MI"
39350,"13530 rosemont, Detroit MI"
40752,"1330 springwells, Detroit MI"
39849,"12745 joann, Detroit MI"
39847,"12745 joann, Detroit MI"
39325,"3451 baldwin, Detroit MI"
39336,"3451 baldwin, Detroit MI"
39334,"3406 baldwin, Detroit MI"
39328,"14176 meyers rd, Detroit MI"
40523,"15100 mapleridge, Detroit MI"
39341,"31 adams ave, Detroit MI"
43819,"8611 fenkell, Detroit MI"
39900,"12700 seven mile, Detroit MI"
39517,"18503 plymouth, Detroit MI"
39193,"19318 freeland, Detroit MI"
43795,"7346 westwood, Detroit MI"
43804,"7376 westwood, Detroit MI"
39497,"15227 plymouth, Detroit MI"
39845,"13019 seven mile, Detroit MI"
40749,"1938 electric, Detroit MI"
40750,"1938 electric, Detroit MI"
39839,"13605 seven mile, Detroit MI"
39837,"13611 seven mile, Detroit MI"
40071,"4395 chalmers, Detroit MI"
40081,"20453 andover, Detroit MI"
40082,"20453 andover, Detroit MI"
39276,"7342 senator, Detroit MI"
39275,"7342 senator, Detroit MI"
39345,"1901 electric, Detroit MI"
39185,"17362 birwood, Detroit MI"
39188,"17362 birwood, Detroit MI"
40103,"765 lakewood, Detroit MI"
40104,"765 lakewood, Detroit MI"
43793,"7347 westwood, Detroit MI"
40521,"5017 holcomb, Detroit MI"
39321,"14400 freeland, Detroit MI"
39287,"9390 ohio, Detroit MI"
40072,"488 hollywood, Detroit MI"
40100,"768 lakewood, Detroit MI"
40095,"768 lakewood, Detroit MI"
39856,"19670 binder, Detroit MI"
39855,"19670 binder, Detroit MI"
40102,"758 lakewood, Detroit MI"
40101,"758 lakewood, Detroit MI"
39379,"19314 moross, Detroit MI"
40063,"7722 jefferson, Detroit MI"
39296,"20505 picadilly, Detroit MI"
40091,"4617 harding, Detroit MI"
40093,"4617 harding, Detroit MI"
39512,"16603 plymouth, Detroit MI"
40776,"6014 lakeview, Detroit MI"
39327,"2003 eight mile, Detroit MI"
39342,"14187 meyers rd, Detroit MI"
39860,"430 chandler, Detroit MI"
39866,"430 chandler, Detroit MI"
40519,"14158 seymour, Detroit MI"
40064,"17808 charest, Detroit MI"
40065,"17808 charest, Detroit MI"
39910,"12925 seven mile, Detroit MI"
43805,"13901 rosemont, Detroit MI"
43807,"13901 rosemont, Detroit MI"
39211,"18682 forrer, Detroit MI"
39317,"18700 gilchrist, Detroit MI"
39862,"13324 seven mile, Detroit MI"
39499,"16146 plymouth, Detroit MI"
43820,"22111 fenkell, Detroit MI"
39840,"3995 bewick, Detroit MI"
39842,"3995 bewick, Detroit MI"
43810,"3901 fenkell, Detroit MI"
39511,"5399 ivanhoe, Detroit MI"
39514,"5399 ivanhoe, Detroit MI"
40751,"3142 lakewood, Detroit MI"
40758,"576 manistique, Detroit MI"
40757,"576 manistique, Detroit MI"
39373,"8030 agnes st, Detroit MI"
39374,"8030 agnes st, Detroit MI"
40768,"4503 cooper, Detroit MI"
40770,"4503 cooper, Detroit MI"
39386,"360 fort st, Detroit MI"
39340,"145 elizabeth, Detroit MI"
39248,"13563 chapel, Detroit MI"
39371,"2964 baldwin, Detroit MI"
39370,"2964 baldwin, Detroit MI"
40061,"7728 jefferson, Detroit MI"
40066,"7706 jefferson, Detroit MI"
39263,"10350 crocuslawn, Detroit MI"
43790,"6865 westwood, Detroit MI"
43792,"6865 westwood, Detroit MI"
43813,"8701 fenkell, Detroit MI"
39835,"16132 seven mile, Detroit MI"
39201,"19772 fenmore, Detroit MI"
39207,"19772 fenmore, Detroit MI"
39176,"17409 woodingham, Detroit MI"
40107,"1424 lakewood, Detroit MI"
40105,"1424 lakewood, Detroit MI"
39339,"8642 woodward ave, Detroit MI"
39180,"17395 woodingham, Detroit MI"
39857,"15025 seven mile, Detroit MI"
40759,"3135 coplin, Detroit MI"
40109,"799 lakewood, Detroit MI"
40110,"799 lakewood, Detroit MI"
39490,"12800 chicago, Detroit MI"
40755,"400 manistique, Detroit MI"
40754,"400 manistique, Detroit MI"
39853,"14211 linnhurst, Detroit MI"
39852,"14211 linnhurst, Detroit MI"
39494,"15026 chicago, Detroit MI"
39358,"4714 field, Detroit MI"
39359,"4714 field, Detroit MI"
39858,"60 philadelphia, Detroit MI"
39859,"60 philadelphia, Detroit MI"
40520,"12483 westphalia, Detroit MI"
40753,"5736 lakepointe, Detroit MI"
39447,"1416 taylor, Detroit MI"
39322,"15373 steel, Detroit MI"
39323,"15379 steel, Detroit MI"
39362,"5215 field, Detroit MI"
39360,"5215 field, Detroit MI"
40062,"493 kitchener, Detroit MI"
39353,"5032 chatsworth, Detroit MI"
39454,"5577 clarendon, Detroit MI"
43812,"8525 fenkell, Detroit MI"
40761,"13000 canfield, Detroit MI"
40760,"13000 canfield, Detroit MI"
40764,"2128 coplin, Detroit MI"
40763,"2128 coplin, Detroit MI"
39753,"9307 south, Detroit MI"
39751,"9307 sorrento, Detroit MI"
39364,"5992 courville, Detroit MI"
39324,"13201 mack, Detroit MI"
39278,"8627 carlin, Detroit MI"
39277,"10059 beechdale, Detroit MI"
39269,"10059 beechdale, Detroit MI"
39409,"3921 fenkell, Detroit MI"
39843,"12678 joann, Detroit MI"
39844,"12678 joann, Detroit MI"
43788,"6728 westwood, Detroit MI"
43789,"6728 westwood, Detroit MI"
40068,"19441 packard, Detroit MI"
39496,"15201 plymouth, Detroit MI"
39741,"8304 robson, Detroit MI"
39417,"6340 fenkell, Detroit MI"
40524,"10967 longview, Detroit MI"
40518,"10955 wilshire, Detroit MI"
39343,"35 grand river, Detroit MI"
39508,"16554 plymouth, Detroit MI"
40086,"18869 lumpkin, Detroit MI"
40088,"18869 lumpkin, Detroit MI"
39198,"19162 wisconsin, Detroit MI"
40748,"1292 casgrain, Detroit MI"
39408,"2771 military, Detroit MI"
39406,"2771 military, Detroit MI"
40106,"14240 ward, Detroit MI"
40108,"17240 ward, Detroit MI"
39841,"12824 seven mile, Detroit MI"
39378,"4813 ashland, Detroit MI"
39377,"4813 ashland, Detroit MI"
39411,"3927 fenkell, Detroit MI"
43809,"20044 rosemont, Detroit MI"
43808,"20044 rosemont, Detroit MI"
39518,"20711 plymouth, Detroit MI"
39500,"16116 plymouth, Detroit MI"
39874,"12745 seven mile, Detroit MI"
39882,"12725 seven mile, Detroit MI"
39886,"12733 seven mile, Detroit MI"
39892,"12721 seven mile, Detroit MI"
39376,"4669 ashland, Detroit MI"
39375,"4669 ashland, Detroit MI"
39363,"5975 eagle, Detroit MI"
39503,"16220 plymouth, Detroit MI"
40070,"8615 edgewood, Detroit MI"
40069,"8615 edgewood, Detroit MI"
39385,"3394 fort st, Detroit MI"
39365,"17130 cincinnati, Detroit MI"
39355,"5042 chatsworth, Detroit MI"
39293,"8355 outer drive, Detroit MI"
43786,"6719 westwood, Detroit MI"
43785,"6715 westwood, Detroit MI"
39366,"8521 mack, Detroit MI"
39928,"15129 eight mile, Detroit MI"
39510,"16400 plymouth, Detroit MI"
40076,"17538 orleans, Detroit MI"
40073,"17538 orleans, Detroit MI"
40112,"11399 warwick, Detroit MI"
40114,"11399 warwick, Detroit MI"
39273,"8024 senator, Detroit MI"
39274,"8024 senator, Detroit MI"
40778,"5251 drexel, Detroit MI"
40780,"5251 drexel, Detroit MI"
39491,"13000 chicago, Detroit MI"
39970,"22022 schoolcraft, Detroit MI"
39618,"6802 scotten, Detroit MI"
39677,"8048 wykes, Detroit MI"
40214,"3619 chene, Detroit MI"
40308,"1150 griswold, Detroit MI"
40783,"12080 santa rosa, Detroit MI"
40784,"12080 santa rosa, Detroit MI"
39656,"12105 livernois, Detroit MI"
41510,"8744 mcnichols, Detroit MI"
41503,"8744 mcnichols, Detroit MI"
39635,"2425 casper, Detroit MI"
40232,"11521 wilfred, Detroit MI"
43835,"17206 salem, Detroit MI"
43836,"17206 salem, Detroit MI"
39952,"20600 schoolcraft, Detroit MI"
40779,"2646 grand, Detroit MI"
39331,"16539 la salle blvd, Detroit MI"
40229,"11542 wilfred, Detroit MI"
39392,"10624 jefferson, Detroit MI"
40782,"5405 spokane, Detroit MI"
40781,"5405 spokane, Detroit MI"
43832,"11750 livernois, Detroit MI"
39397,"5008 ashley, Detroit MI"
39396,"5008 ashley, Detroit MI"
43833,"12801 livernois, Detroit MI"
40242,"11542 wilfred, Detroit MI"
40224,"11542 wilfred, Detroit MI"
41514,"8406 mcnichols, Detroit MI"
40299,"81 columbia, Detroit MI"
40219,"13508 lumpkin, Detroit MI"
40218,"13508 lumpkin, Detroit MI"
43834,"17320 livernois, Detroit MI"
41468,"8420 mcnichols, Detroit MI"
43844,"3048 harding, Detroit MI"
43845,"3048 harding, Detroit MI"
42215,"7508 quinn, Detroit MI"
42230,"7508 quinn, Detroit MI"
39652,"8500 livernois, Detroit MI"
39330,"16531 la salle blvd, Detroit MI"
39372,"6867 parkwood, Detroit MI"
43827,"16646 salem, Detroit MI"
39412,"20200 crusade, Detroit MI"
40270,"400 bagley, Detroit MI"
40031,"11763 outer drive, Detroit MI"
40023,"11763 outer drive, Detroit MI"
41535,"8806 mcnichols, Detroit MI"
39410,"15604 novara, Detroit MI"
40234,"12224 flanders, Detroit MI"
40235,"12224 flanders, Detroit MI"
40670,"660 plaza drive, Detroit MI"
40692,"2000 third, Detroit MI"
40030,"14848 seven mile, Detroit MI"
39395,"3717 haverhill, Detroit MI"
39421,"15212 seven mile, Detroit MI"
39387,"16801 coyle, Detroit MI"
39388,"16801 coyle, Detroit MI"
40049,"8655 fenkell, Detroit MI"
39428,"15317 seven mile, Detroit MI"
42194,"13415 buffalo, Detroit MI"
42062,"13415 buffalo, Detroit MI"
39338,"10100 mack, Detroit MI"
39994,"9340 woodward ave, Detroit MI"
39940,"20400 schoolcraft, Detroit MI"
39663,"6073 woodrow, Detroit MI"
40289,"1332 broadway, Detroit MI"
43840,"16897 riverview, Detroit MI"
43841,"16897 riverview, Detroit MI"
40650,"5642 seven mile, Detroit MI"
40642,"5642 seven mile, Detroit MI"
39382,"3727 wesson, Detroit MI"
40025,"8859 birwood, Detroit MI"
39699,"1846 green, Detroit MI"
41539,"10300 mcnichols, Detroit MI"
39666,"6560 woodrow, Detroit MI"
40796,"9650 cascade, Detroit MI"
40794,"9650 cascade, Detroit MI"
43830,"22214 puritan, Detroit MI"
43831,"22214 puritan, Detroit MI"
39333,"20199 northlawn, Detroit MI"
39624,"19134 hoover, Detroit MI"
40055,"18428 grand river, Detroit MI"
39942,"3120 ethel, Detroit MI"
39939,"3120 ethel, Detroit MI"
41496,"8430 mcnichols, Detroit MI"
40775,"13405 greiner, Detroit MI"
40773,"13405 greiner, Detroit MI"
39649,"8305 livernois, Detroit MI"
40772,"5309 30th st, Detroit MI"
40767,"5309 30th st, Detroit MI"
40700,"556 custer, Detroit MI"
39999,"6353 mansfield, Detroit MI"
39555,"20114 cooley, Detroit MI"
40624,"523 leicester ct, Detroit MI"
40617,"523 leicester ct, Detroit MI"
39693,"7006 burwell, Detroit MI"
39930,"16331 plymouth, Detroit MI"
43838,"2700 lafayette, Detroit MI"
43839,"2722 lafayette, Detroit MI"
40348,"1133 griswold, Detroit MI"
39389,"8794 olivet, Detroit MI"
40240,"14431 linnhurst, Detroit MI"
39399,"21960 moross, Detroit MI"
39403,"21960 moross, Detroit MI"
40057,"18416 grand river, Detroit MI"
40221,"13100 moenart, Detroit MI"
40223,"13100 moenart, Detroit MI"
39556,"14300 mcnichols, Detroit MI"
39401,"14944 manning, Detroit MI"
41427,"1124 oakman ct, Detroit MI"
40016,"11777 outer drive, Detroit MI"
40018,"11777 outer drive, Detroit MI"
39398,"14207 gilchrist, Detroit MI"
40611,"11244 morang, Detroit MI"
42198,"7556 quinn, Detroit MI"
42199,"7556 quinn, Detroit MI"
40297,"2121 cass, Detroit MI"
39420,"15131 seven mile, Detroit MI"
42057,"12870 buffalo, Detroit MI"
42059,"12870 buffalo, Detroit MI"
40233,"11479 wilfred, Detroit MI"
40040,"1499 euclid, Detroit MI"
40043,"1499 euclid, Detroit MI"
39381,"1142 central, Detroit MI"
39629,"8073 senator, Detroit MI"
41546,"10432 mcnichols, Detroit MI"
39400,"16838 hubbell, Detroit MI"
41438,"7534 mcnichols, Detroit MI"
39384,"1717 central, Detroit MI"
39383,"1717 central, Detroit MI"
39391,"10600 jefferson, Detroit MI"
41532,"8028 mcnichols, Detroit MI"
41530,"8034 mcnichols, Detroit MI"
39638,"5551 lakeview, Detroit MI"
39646,"9176 livernois, Detroit MI"
40699,"19157 livernois, Detroit MI"
40006,"13300 seven mile, Detroit MI"
40296,"2458 brush, Detroit MI"
40013,"13015 seven mile, Detroit MI"
39458,"881 collingwood, Detroit MI"
40339,"1553 woodward ave, Detroit MI"
39980,"22400 schoolcraft, Detroit MI"
41497,"8232 mcnichols, Detroit MI"
39558,"16243 stoepel, Detroit MI"
43829,"16925 salem, Detroit MI"
40787,"15362 snowden, Detroit MI"
40789,"15362 snowden, Detroit MI"
40050,"14104 greenfield, Detroit MI"
40238,"12677 joann, Detroit MI"
40239,"12672 joann, Detroit MI"
42197,"20001 packard, Detroit MI"
39975,"3420 fenkell, Detroit MI"
41547,"7728 mcnichols, Detroit MI"
39965,"21226 schoolcraft, Detroit MI"
43825,"16580 salem, Detroit MI"
43826,"16580 salem, Detroit MI"
40366,"10 witherell, Detroit MI"
40360,"10 witherell, Detroit MI"
40364,"10 witherell, Detroit MI"
40272,"2455 beaubien, Detroit MI"
40280,"2455 beaubien, Detroit MI"
42211,"7525 quinn, Detroit MI"
42214,"7525 quinn, Detroit MI"
40301,"73 elizabeth, Detroit MI"
41526,"8238 mcnichols, Detroit MI"
41604,"12950 sorrento, Detroit MI"
43842,"3022 harding, Detroit MI"
43843,"3022 harding, Detroit MI"
43823,"16233 salem, Detroit MI"
43824,"16233 salem, Detroit MI"
40231,"19157 orleans, Detroit MI"
39640,"2600 fenkell, Detroit MI"
39393,"20480 james couzens, Detroit MI"
40659,"12811 seven mile, Detroit MI"
40298,"30 clifford, Detroit MI"
40641,"19436 syracuse, Detroit MI"
40633,"19436 syracuse, Detroit MI"
40785,"19141 winston, Detroit MI"
40786,"19141 winston, Detroit MI"
39954,"20900 schoolcraft, Detroit MI"
40035,"10138 seven mile, Detroit MI"
41447,"2945 mcnichols, Detroit MI"
39466,"916 edison, Detroit MI"
39329,"16523 la salle blvd, Detroit MI"
40577,"31 adams ave, Detroit MI"
41478,"8424 mcnichols, Detroit MI"
39661,"6325 woodrow, Detroit MI"
