address,lat,lon
"16180 snowden, Detroit MI",42.410608,-83.176947
"781 lakewood, Detroit MI",42.370303,-82.944731
"18201 warren, Detroit MI",42.3417292,-83.2622446
"22320 lyndon, Detroit MI 48223",42.393306,-83.260667
"20503 alcoy, Detroit MI",42.4476839,-82.9894939
"12800 promenade, Detroit MI",42.4107197,-82.979476
"9135 hartwell, Detroit MI",42.3614356,-83.1765588
"13210 tacoma, Detroit MI",42.441051,-82.98983
"19212 stotter, Detroit MI",42.435599,-83.0249539
"17241 forrer, Detroit MI",42.4176337,-83.2022024
"197 nevada, Detroit MI",42.425,-83.0981429
"1963 buena vista, Detroit MI",42.393484,-83.112561
"5075 chalmers, Detroit MI",42.3964001,-82.959888
"8027 burnette, Detroit MI",42.352522,-83.1409398
"19901 winston, Detroit MI 48219",42.4286861,-83.2841842
"15835 kentucky, Detroit MI",42.4084325,-83.1590598
"20515 moross, Detroit MI",42.4261599,-82.9315101
"3930 eight mile, Detroit MI",42.446974,-83.065112
"15261 linnhurst, Detroit MI",42.4317802,-82.9641631
"14075 ohio, Detroit MI",42.3910824,-83.1553572
"14917 gratiot, Detroit MI 48205",42.4428531,-82.9728832
"19830 james couzens, Detroit MI",42.4374996,-83.1932735
"4013 woodhall, Detroit MI 48224",42.400631,-82.921873
"17247 gitre, Detroit MI",42.4270303,-82.9903818
"15761 greenfield, Detroit MI",42.40674,-83.1992719
"19939 cooley, Detroit MI",42.437304,-83.260119
"9551 meyers rd, Detroit MI",42.366763,-83.168194
"565 navahoe, Detroit MI",42.363318,-82.95377
"11734 chatham, Detroit MI",42.373573,-83.261797
"14573 griggs, Detroit MI 48238",42.396282,-83.162799
"4219 chalmers, Detroit MI",42.389862,-82.955506
"3684 charlevoix, Detroit MI",42.356465,-83.019636
"11669 st louis, Detroit MI",42.4095899,-83.0394022
"5300 grayton, Detroit MI 48224",42.408353,-82.933569
"12017 college, Detroit MI",42.4176519,-82.9969629
"1226 rademacher, Detroit MI",42.309381,-83.109742
"10026 crocuslawn, Detroit MI",42.368589,-83.158857
"7371 navy, Detroit MI",42.3108653,-83.1224011
"20203 moenart, Detroit MI",42.4444389,-83.0508806
"9897 nottingham, Detroit MI",42.4117606,-82.9536933
"7453 forrer, Detroit MI",42.3467907,-83.2003051
"5251 lafontaine, Detroit MI",42.414136,-82.916829
"6751 asbury park, Detroit MI",42.340693,-83.206324
"18920 chicago, Detroit MI",42.365141,-83.225544
"4258 buena vista, Detroit MI",42.38575,-83.135126
"4821 drexel, Detroit MI",42.3918551,-82.9643949
"20000 van dyke, Detroit MI",42.4428411,-83.0239823
"2264 parker, Detroit MI",42.3603879,-82.9998545
"4781 holcomb, Detroit MI",42.3788295,-83.0017919
"289 belmont, Detroit MI",42.3903459,-83.0809939
"15301 stout, Detroit MI",42.400744,-83.241801
"623 trowbridge, Detroit MI",42.392687,-83.07814
"8864 greenfield, Detroit MI",42.3590805,-83.1968129
"4020 grand, Detroit MI",42.390493,-83.134808
"19130 kelly rd, Detroit MI",42.4350946,-82.9521777
"10575 outer drive, Detroit MI",42.397593,-83.238975
"20427 ohio, Detroit MI",42.4437993,-83.1573271
"15922 wildemere, Detroit MI",42.409597,-83.132251
"6415 fischer, Detroit MI",42.3894591,-83.0138468
"1600 howard, Detroit MI 48216",42.32602,-83.064706
"6320 lafayette, Detroit MI",42.346894,-83.011339
"2677 pingree, Detroit MI",42.367944,-83.106689
"4677 18th st, Detroit MI 48208",42.3461659,-83.090778
"2207 puritan, Detroit MI",42.4101747,-83.1217518
"15851 braile, Detroit MI 48223",42.406705,-83.245348
"13205 stoepel, Detroit MI",42.385576,-83.140779
"14011 chapel, Detroit MI",42.387625,-83.252927
"4867 philip, Detroit MI",42.3953602,-82.9566482
"12122 mendota, Detroit MI",42.37744,-83.16453
"15228 lappin, Detroit MI",42.4370686,-82.9648153
"19313 santa rosa, Detroit MI 48221",42.4336237,-83.1439107
"18976 albion, Detroit MI",42.433732,-83.005367
"5932 martin, Detroit MI",42.341454,-83.134657
"4435 oregon, Detroit MI",42.3583939,-83.118079
"5950 lakepointe, Detroit MI",42.405529,-82.955837
"15514 eight mile, Detroit MI",42.449706,-82.9612609
"9735 american, Detroit MI",42.3697548,-83.1448204
"5674 30th st, Detroit MI",42.3464167,-83.1163269
"3405 gaylord, Detroit MI",42.420089,-83.067282
"1664 grand, Detroit MI 48238",42.3983862,-83.1132773
"11430 auburn, Detroit MI",42.371395,-83.233355
"3839 wabash, Detroit MI",42.342113,-83.081421
"4810 devonshire, Detroit MI",42.400294,-82.9405699
"12125 griggs, Detroit MI",42.3774889,-83.1624033
"8840 littlefield, Detroit MI 48228",42.359366,-83.174584
"22537 fullerton, Detroit MI",42.379174,-83.262912
"4576 neff, Detroit MI",42.405723,-82.923002
"4197 newport, Detroit MI",42.3888412,-82.9574406
"4641 eastlawn, Detroit MI",42.3914028,-82.9605769
"651 brainard, Detroit MI",42.345416,-83.06451
"8070 decatur, Detroit MI",42.352323,-83.1791439
"6221 norwalk, Detroit MI",42.399917,-83.0384119
"8319 vanderbilt, Detroit MI",42.293462,-83.117463
"8203 warwick, Detroit MI",42.352379,-83.2274524
"20424 packard, Detroit MI 48234",42.446495,-83.027916
"8191 sirron, Detroit MI",42.440579,-83.020345
"11431 littlefield, Detroit MI",42.372579,-83.175765
"11782 college, Detroit MI",42.416437,-82.998763
"1113 warren, Detroit MI",42.3527706,-83.074003
"18726 stahelin, Detroit MI 48219",42.428591,-83.227087
"11320 roxbury, Detroit MI",42.422793,-82.947793
"3328 mclean, Detroit MI 48212",42.41042,-83.061288
"9610 whittier, Detroit MI",42.414659,-82.946785
"12055 nashville, Detroit MI",42.418738,-82.996846
"20434 plymouth, Detroit MI",42.372168,-83.2407379
"15365 alden, Detroit MI",42.404085,-83.1306623
"20292 ferguson, Detroit MI",42.4423591,-83.2110549
"8556 mendota, Detroit MI",42.357542,-83.1637
"4408 springwells, Detroit MI",42.3276545,-83.1371408
"3941 toledo, Detroit MI",42.3249629,-83.093297
"2434 wendell, Detroit MI",42.311703,-83.131902
"3066 15th st, Detroit MI",42.33677,-83.080522
"2240 mt elliott, Detroit MI",42.3544824,-83.0167274
"5820 maryland, Detroit MI",42.4042575,-82.9566066
"19303 moenart, Detroit MI",42.4360741,-83.0505346
"18046 conant, Detroit MI",42.4263809,-83.0690002
"6217 lodewyck, Detroit MI 48224",42.4191069,-82.926964
"20580 strasburg, Detroit MI 48205",42.448448,-82.998569
"1517 atkinson, Detroit MI 48206",42.378375,-83.096014
"21347 pembroke, Detroit MI",42.436185,-83.253428
"4434 harvard rd, Detroit MI",42.4027109,-82.928456
"12237 ward, Detroit MI",42.378001,-83.1735195
"16260 linwood, Detroit MI",42.4124535,-83.1276129
"19100 mound, Detroit MI",42.4338579,-83.0429356
"19975 roslyn, Detroit MI",42.440237,-83.138091
"14202 chelsea, Detroit MI",42.4111231,-82.9717288
"12662 burt rd, Detroit MI",42.3796975,-83.246424
"19326 st marys, Detroit MI",42.432737,-83.206991
"15872 normandy, Detroit MI",42.408876,-83.1259
"18241 eight mile, Detroit MI",42.443886,-83.222153
"11822 beaconsfield, Detroit MI",42.428728,-82.941822
"12534 camden, Detroit MI",42.402529,-82.978936
"15473 monte vista, Detroit MI",42.4051778,-83.1676135
"17700 warren, Detroit MI",42.3417302,-83.2622709
"19996 birwood, Detroit MI",42.439938,-83.165201
"19623 pelkey, Detroit MI",42.4403128,-82.9867595
"17510 joseph campau, Detroit MI 48212",42.422621,-83.072612
"6714 rosemont, Detroit MI",42.34,-83.217831
"10701 santa clara, Detroit MI",42.4193878,-83.2318222
"15836 prest, Detroit MI 48227",42.407552,-83.197309
"20179 spencer, Detroit MI",42.4447789,-83.027343
"5815 hereford, Detroit MI",42.414626,-82.928136
"12077 heyden, Detroit MI",42.37518,-83.239134
"13966 evergreen, Detroit MI",42.387332,-83.236391
"15451 bentler, Detroit MI",42.402929,-83.252338
"2526 davison, Detroit MI",42.3934927,-83.1216093
"2033 lawndale, Detroit MI",42.307644,-83.1316901
"18986 mccormick, Detroit MI",42.432842,-82.946897
"11960 wisconsin, Detroit MI",42.377835,-83.155367
"19495 rutherford, Detroit MI",42.435358,-83.2056435
"13809 maiden, Detroit MI",42.4076623,-82.9697915
"15456 beaverland, Detroit MI",42.402897,-83.2651939
"20290 hickory, Detroit MI 48205",42.447111,-82.987579
"9133 harper, Detroit MI 48213",42.392235,-83.010926
"13579 birwood, Detroit MI",42.3871107,-83.1635053
"550 theodore, Detroit MI",42.3605126,-83.0582707
"8396 lane, Detroit MI 48209",42.306007,-83.128658
"15330 chicago, Detroit MI",42.365646,-83.195703
"13500 southfield, Detroit MI",42.38457,-83.2170043
"18919 mallina, Detroit MI 48236",42.420788,-82.922833
"20024 concord, Detroit MI",42.442881,-83.032689
"2968 northwestern, Detroit MI",42.360857,-83.105281
"11469 sanford, Detroit MI",42.41186,-83.000236
"10000 carlin, Detroit MI",42.369743,-83.178604
"9751 manistique, Detroit MI",42.4112487,-82.9627077
"5277 drexel, Detroit MI",42.395766,-82.96712
"4342 dickerson, Detroit MI",42.3880539,-82.963664
"15406 plainview, Detroit MI 48223",42.4022549,-83.235777
"8300 van dyke, Detroit MI",42.3895309,-83.0219088
"6502 barlum, Detroit MI",42.343057,-83.132305
"7420 bramell, Detroit MI",42.344423,-83.260776
"15740 wyoming, Detroit MI",42.406766,-83.159412
"19348 rogge, Detroit MI",42.436647,-83.029377
"19928 lichfield, Detroit MI",42.439546,-83.132516
"2094 burnside, Detroit MI",42.405445,-83.070477
"5920 fischer, Detroit MI",42.386342,-83.0108769
"16041 seven mile, Detroit MI",42.4300346,-83.2060331
"4654 fairview, Detroit MI",42.385247,-82.986276
"14438 glenwood, Detroit MI",42.430358,-82.974257
"18450 wyoming, Detroit MI",42.4266395,-83.1604753
"16850 harper, Detroit MI",42.414682,-82.9388139
"9919 cheyenne, Detroit MI",42.368709,-83.173737
"5055 lodewyck, Detroit MI",42.410209,-82.9210725
"19568 rowe, Detroit MI",42.4391279,-83.003174
"4628 van dyke, Detroit MI",42.3735261,-83.0108208
"18975 albion, Detroit MI",42.433708,-83.006142
"14901 archdale, Detroit MI",42.397901,-83.216926
"13290 calumet, Detroit MI",42.3473323,-83.0759687
"19396 riopelle, Detroit MI 48203",42.436667,-83.086215
"8856 charlevoix, Detroit MI",42.3660349,-82.9935579
"8958 mcclellan, Detroit MI",42.395532,-83.01177
"3237 virginia park, Detroit MI",42.3640213,-83.1102871
"12223 grandmont, Detroit MI",42.377256,-83.210009
"18841 dean, Detroit MI",42.431731,-83.062162
"8833 marlowe, Detroit MI",42.3589021,-83.1883507
"18294 biltmore, Detroit MI 48234",42.4243577,-83.2110782
"9575 sorrento, Detroit MI",42.367053,-83.1718829
"7407 dunedin, Detroit MI",42.3642994,-83.0938535
"20737 pierson ct, Detroit MI 48228",42.372504,-83.244422
"15483 iliad, Detroit MI",42.403083,-83.272598
"14440 mack, Detroit MI",42.3866358,-82.9519338
"4180 buckingham, Detroit MI",42.395581,-82.939849
"19344 cameron, Detroit MI 48203",42.435744,-83.09333
"1711 virginia park, Detroit MI",42.3701109,-83.0939972
"1952 clements, Detroit MI",42.396959,-83.114832
"9146 holcomb, Detroit MI",42.397325,-83.013197
"6300 montrose, Detroit MI",42.3365419,-83.1981096
"14111 wyoming, Detroit MI",42.390523,-83.159396
"12186 roselawn, Detroit MI",42.37861,-83.150141
"4229 barham, Detroit MI",42.3927567,-82.9467351
"19937 schaefer, Detroit MI",42.438934,-83.181026
"12216 flanders, Detroit MI",42.413347,-82.989551
"6017 lodewyck, Detroit MI 48224",42.417482,-82.9259019
"11331 abington ave, Detroit MI",42.370488,-83.210979
"2420 bagley, Detroit MI",42.326102,-83.0763212
"5919 drexel, Detroit MI",42.399924,-82.969857
"6101 auburn, Detroit MI",42.3337992,-83.2327995
"19920 meyers rd, Detroit MI",42.438826,-83.1705379
"18845 mack, Detroit MI",42.4159143,-82.9113311
"14813 st marys, Detroit MI",42.397661,-83.206721
"13961 winthrop, Detroit MI",42.3879431,-83.1994165
"2215 larned, Detroit MI",42.3370572,-83.0279613
"13320 gratiot, Detroit MI",42.4242256,-82.9848515
"112 clifford, Detroit MI",42.3347313,-83.0503926
"8534 indiana, Detroit MI",42.357169,-83.155041
"2589 inglis, Detroit MI",42.313866,-83.130715
"16601 appoline, Detroit MI",42.4134124,-83.1711772
"20225 livernois, Detroit MI 48221",42.4424148,-83.1419597
"8863 vaughan, Detroit MI",42.358522,-83.237459
"9208 montrose, Detroit MI",42.362839,-83.198883
"18691 asbury park, Detroit MI",42.427957,-83.209733
"2052 ewald circle, Detroit MI 48238",42.3947905,-83.131505
"4209 mcclellan, Detroit MI 48214",42.375716,-82.996998
"14406 maddelein, Detroit MI",42.435727,-82.974831
"18428 helen, Detroit MI",42.4292536,-83.0315004
"13150 livernois, Detroit MI",42.384732,-83.13902
"901 jefferson, Detroit MI",42.3328004,-83.0354063
"718 lawrence, Detroit MI 48202",42.389412,-83.092512
"11840 maiden, Detroit MI",42.401577,-82.986697
"1740 atkinson, Detroit MI 48204",42.377661,-83.09968
"12631 maddelein, Detroit MI",42.436131,-82.9805231
"2631 tuxedo, Detroit MI",42.3834529,-83.1161931
"625 shelby, Detroit MI 48226",42.3294437,-83.0485283
"8561 prest, Detroit MI",42.3566969,-83.196005
"9125 whitcomb, Detroit MI",42.3609916,-83.1951739
"12623 coyle, Detroit MI",42.380379,-83.19375
"16890 manor, Detroit MI",42.415577,-83.168555
"18746 glenhurst, Detroit MI",42.4266239,-83.269916
"7369 brace, Detroit MI",42.3457498,-83.2234491
"16113 fairmount dr, Detroit MI",42.445032,-82.953693
"17368 runyon, Detroit MI",42.423147,-83.006179
"7545 dobel, Detroit MI",42.416543,-83.025628
"18423 monica, Detroit MI",42.4265666,-83.1446969
"13331 tacoma, Detroit MI",42.441529,-82.9882389
"5854 lemay, Detroit MI",42.39247,-82.992999
"6080 penrod, Detroit MI",42.3336781,-83.2189628
"14000 winthrop, Detroit MI",42.3885163,-83.1989455
"3171 bellevue, Detroit MI",42.3606834,-83.016827
"14209 burt rd, Detroit MI",42.390044,-83.246977
"16135 tuller, Detroit MI",42.410389,-83.1480371
"3512 17th st, Detroit MI",42.338512,-83.083977
"14607 artesian, Detroit MI 48223",42.395262,-83.22771
"18140 hull, Detroit MI",42.427091,-83.0882759
"19451 greydale, Detroit MI",42.433587,-83.257524
"80 lawrence, Detroit MI",42.39077,-83.088841
"19195 fenelon, Detroit MI",42.434721,-83.054079
"6920 clayton, Detroit MI",42.325916,-83.12632
"9605 evergreen, Detroit MI",42.366289,-83.236397
"17508 harlow, Detroit MI",42.4172683,-83.2156608
"92 willis, Detroit MI",42.351984,-83.058956
"12344 indiana, Detroit MI",42.379714,-83.156413
"20142 rogge, Detroit MI",42.4442257,-83.0295084
"16160 baylis, Detroit MI",42.411183,-83.123578
"13810 allonby, Detroit MI",42.377971,-83.1822339
"14330 dolphin, Detroit MI",42.3493279,-83.2568955
"3031 fort st, Detroit MI",42.241463,-83.179647
"14151 collingham, Detroit MI",42.448092,-82.977107
"8275 marlowe, Detroit MI",42.354709,-83.188494
"12381 wisconsin, Detroit MI",42.380199,-83.155998
"16560 fenton, Detroit MI",42.410362,-83.281663
"20503 andover, Detroit MI 48203",42.4461049,-83.0997987
"10924 whitehill, Detroit MI",42.416708,-82.958506
"684 harbor island, Detroit MI",42.3611717,-82.9321523
"6836 minock, Detroit MI",42.3415393,-83.2313228
"3827 casmere, Detroit MI",42.4051221,-83.053612
"19308 freeland, Detroit MI",42.4328898,-83.1861873
"2940 eight mile, Detroit MI",42.446884,-83.073231
"3000 grand, Detroit MI",42.393168,-83.127617
"4179 newport, Detroit MI",42.3885722,-82.9575513
"17183 heyden, Detroit MI 48219",42.416328,-83.240346
"5732 maryland, Detroit MI",42.403267,-82.955691
"68 savannah, Detroit MI",42.42563,-83.103399
"6840 davison, Detroit MI",42.423197,-83.030714
"3244 pasadena, Detroit MI",42.393226,-83.12992
"7740 harper, Detroit MI",42.3877702,-83.0219942
"19134 livernois, Detroit MI",42.4322979,-83.1414427
"2671 ferry park, Detroit MI",42.3585343,-83.0999874
"7002 lexington, Detroit MI",42.3064067,-83.1129984
"16200 washburn, Detroit MI",42.411166,-83.160736
"15514 wisconsin, Detroit MI",42.405994,-83.156154
"666 lothrop, Detroit MI",42.370226,-83.078509
"4999 35th st, Detroit MI",42.3390739,-83.118789
"3827 ash, Detroit MI",42.332222,-83.0964429
"12760 stoepel, Detroit MI",42.3834469,-83.140069
"17360 klinger, Detroit MI",42.422153,-83.0677369
"19401 rosemont, Detroit MI",42.433755,-83.222172
"15498 murray hill, Detroit MI",42.4045739,-83.207059
"11386 dalrymple, Detroit MI",42.373291,-83.135778
"8763 bessemore, Detroit MI",42.3936431,-83.0143568
"1677 pinehurst, Detroit MI",42.39872,-83.166004
"203 euclid, Detroit MI",42.378278,-83.075657
"15311 rutherford, Detroit MI",42.4017309,-83.2042969
"19310 beland, Detroit MI",42.4365979,-83.008562
"16560 asbury park, Detroit MI",42.411226,-83.208461
"4114 alter, Detroit MI",42.390137,-82.949139
"15809 ardmore, Detroit MI",42.407537,-83.184932
"5269 grayton, Detroit MI 48224",42.407762,-82.9340242
"15740 westbrook, Detroit MI",42.404985,-83.250204
"12021 harper, Detroit MI",42.3994903,-82.9839261
"19601 eight mile, Detroit MI",42.443585,-83.235974
"13648 santa rosa, Detroit MI",42.388622,-83.1413649
"5576 philip, Detroit MI",42.400643,-82.959172
"13762 fenelon, Detroit MI",42.417978,-83.05243
"4209 elmwood, Detroit MI",42.3630372,-83.0310486
"8276 carbondale, Detroit MI",42.3542289,-83.13572
"17627 warren, Detroit MI",42.3417292,-83.2622446
"11860 engleside, Detroit MI",42.418576,-82.998542
"15744 indiana, Detroit MI",42.406835,-83.157285
"421 congress, Detroit MI",42.332285,-83.041599
"15000 memorial, Detroit MI",42.3867544,-83.2126071
"5102 23rd st, Detroit MI",42.347029,-83.100148
"15536 linwood, Detroit MI",42.4059359,-83.126983
"5029 dailey, Detroit MI",42.362886,-83.130566
"16185 bramell, Detroit MI",42.409193,-83.265021
"12227 mettetal, Detroit MI",42.377362,-83.206368
"1556 infantry, Detroit MI",42.31253,-83.108728
"20641 roselawn, Detroit MI",42.4453176,-83.1535508
"14408 crescent dr, Detroit MI",42.392583,-83.2383813
"15502 bramell, Detroit MI",42.403508,-83.26404
"1520 merrick, Detroit MI",42.3542384,-83.0805062
"18636 hull, Detroit MI",42.430032,-83.088421
"1996 clairmount, Detroit MI",42.375972,-83.101262
"7562 cameron, Detroit MI",42.376968,-83.063416
"5732 dubois, Detroit MI",42.370757,-83.046237
"7677 westwood, Detroit MI",42.347993,-83.23092
"5555 eastlawn, Detroit MI",42.39814,-82.965118
"15919 fordham, Detroit MI",42.4349909,-82.955909
"6030 plainview, Detroit MI",42.332814,-83.233296
"11866 sanford, Detroit MI",42.413229,-82.994947
"10165 nottingham, Detroit MI",42.414195,-82.951841
"8833 lafayette, Detroit MI",42.2996865,-83.1287611
"11407 hartwell, Detroit MI",42.3721861,-83.1768139
"6935 michigan ave, Detroit MI",42.3309267,-83.1298634
"17850 charest, Detroit MI",42.424219,-83.069672
"11675 martindale, Detroit MI",42.37715,-83.131521
"10027 eight mile, Detroit MI 48221",42.445366,-83.162016
"18889 carrie, Detroit MI",42.433372,-83.030727
"8319 pierson, Detroit MI",42.353653,-83.244556
"7656 minock, Detroit MI",42.3477279,-83.231435
"18811 brinker, Detroit MI",42.4306957,-83.074056
"16820 greydale, Detroit MI",42.4129943,-83.2559504
"12210 stout, Detroit MI 48228",42.376587,-83.239672
"19770 trinity, Detroit MI",42.435882,-83.249654
"15323 grayfield, Detroit MI 48223",42.40075,-83.269237
"18024 appoline, Detroit MI",42.422579,-83.171077
"12021 corbett, Detroit MI",42.403079,-82.986426
"504 westminster, Detroit MI 48202",42.3875978,-83.0772478
"1981 25th st, Detroit MI",42.3242649,-83.089055
"19020 shiawassee, Detroit MI 48219",42.428287,-83.272221
"17752 omira, Detroit MI",42.423366,-83.0962179
"15742 lawton, Detroit MI",42.4071253,-83.129569
"10230 cardoni, Detroit MI",42.393326,-83.072777
"17680 teppert, Detroit MI 48234",42.424906,-83.007489
"2645 norman, Detroit MI",42.314225,-83.13214
"14503 mack, Detroit MI",42.386679,-82.9516487
"20571 barlow, Detroit MI",42.4483779,-82.9968554
"8059 stout, Detroit MI",42.351193,-83.239622
"2903 trumbull, Detroit MI",42.3379315,-83.0711368
"11215 seven mile, Detroit MI",42.4345867,-83.0096397
"6005 comstock, Detroit MI",42.3983621,-83.0410966
"5181 tuxedo, Detroit MI",42.375028,-83.137941
"15082 alma, Detroit MI",42.421365,-82.965672
"328 davison, Detroit MI",42.3848254,-83.1986423
"9905 strathmoor, Detroit MI",42.368219,-83.186611
"6859 gratiot, Detroit MI",42.370838,-83.02039
"6772 grandmont, Detroit MI",42.340964,-83.2080189
"8602 elmira, Detroit MI",42.371733,-83.155589
"1986 calvert, Detroit MI",42.382565,-83.105544
"3982 casmere, Detroit MI",42.405709,-83.050823
"5538 ashley, Detroit MI",42.416023,-82.917815
"7403 faust, Detroit MI",42.3462468,-83.2211352
"5623 central, Detroit MI",42.3357818,-83.1410811
"18438 cathedral, Detroit MI",42.361755,-83.220978
"9411 manistique, Detroit MI",42.4088767,-82.9625491
"12167 northlawn, Detroit MI",42.378283,-83.152966
"12832 14th st, Detroit MI",42.3927883,-83.1140704
"3623 wayburn, Detroit MI",42.3890616,-82.9479465
"3355 farnsworth, Detroit MI",42.370134,-83.034119
"5910 yorkshire, Detroit MI",42.4113064,-82.9385772
"2403 sheridan, Detroit MI",42.358703,-83.006431
"6501 beechwood, Detroit MI",42.3518817,-83.119367
"11505 faust, Detroit MI",42.371494,-83.221883
"20003 westphalia, Detroit MI",42.44395,-82.993051
"5511 maryland, Detroit MI 48224",42.40114,-82.955069
"8035 mark twain, Detroit MI 48228",42.352047,-83.184741
"14416 st marys, Detroit MI",42.393412,-83.205547
"6002 belvidere, Detroit MI",42.389191,-83.0070193
"10310 balfour, Detroit MI",42.416407,-82.947155
"18865 fleming, Detroit MI",42.4313925,-83.0794894
"3808 webb, Detroit MI",42.3790912,-83.1260328
"708 pallister, Detroit MI",42.371671,-83.080532
"14122 fielding, Detroit MI",42.388969,-83.241852
"16721 heyden, Detroit MI 48219",42.412008,-83.240098
"11720 brush, Detroit MI",42.395258,-83.08233
"13145 livernois, Detroit MI",42.384556,-83.139713
"4242 richton, Detroit MI",42.381014,-83.1314487
"7721 dayton, Detroit MI",42.34022,-83.144835
"7452 chatham, Detroit MI",42.344892,-83.259604
"295 eastlawn, Detroit MI",42.3616107,-82.9415017
"17552 mcdougall, Detroit MI",42.423224,-83.070627
"19191 hamburg, Detroit MI",42.43619,-82.997636
"11753 harper, Detroit MI",42.398463,-82.986435
"13391 terry, Detroit MI",42.3866435,-83.191437
"3160 pennsylvania, Detroit MI",42.3705507,-82.9895951
"2634 kirby, Detroit MI",42.368818,-83.041948
"14809 gratiot, Detroit MI",42.4413762,-82.9735511
"2749 tyler, Detroit MI",42.390399,-83.123375
"17230 kentfield, Detroit MI",42.4169827,-83.2409877
"15425 mcnichols, Detroit MI",42.4157565,-83.1985313
"13358 robson, Detroit MI",42.386203,-83.192063
"9333 schaefer, Detroit MI 48227",42.364151,-83.177901
"15468 schaefer, Detroit MI",42.4049761,-83.1792557
"7421 minock, Detroit MI",42.346369,-83.232074
"5594 washburn, Detroit MI",42.4094891,-83.1610609
"3237 tyler, Detroit MI",42.389194,-83.127033
"17685 hoover, Detroit MI 48205",42.425005,-83.004538
"6222 piedmont, Detroit MI",42.334941,-83.227367
"19935 ferguson, Detroit MI 48235",42.4382107,-83.2114082
"19153 cardoni, Detroit MI",42.4334234,-83.091811
"19800 hamburg, Detroit MI 48205",42.4417509,-82.997097
"18291 rutherford, Detroit MI",42.424399,-83.2052085
"3317 wabash, Detroit MI",42.3381905,-83.0788707
"9303 armour, Detroit MI",42.398291,-83.005977
"706 tennessee, Detroit MI",42.364991,-82.956415
"6500 french rd, Detroit MI",42.396065,-82.996477
"19308 glastonbury, Detroit MI",42.431983,-83.222599
"18927 evergreen, Detroit MI",42.427597,-83.239001
"414 ferry, Detroit MI",42.362727,-83.062018
"18670 livernois, Detroit MI",42.4285458,-83.1412803
"19180 braile, Detroit MI",42.430696,-83.24581
"5277 beaconsfield, Detroit MI",42.4014448,-82.9515876
"11248 engleside, Detroit MI",42.41594,-83.006005
"7430 evergreen, Detroit MI 48228",42.346448,-83.235043
"13415 gratiot, Detroit MI",42.4249667,-82.9847688
"11445 whittier, Detroit MI",42.419457,-82.959879
"15850 seven mile, Detroit MI",42.4305809,-83.203823
"2132 warrington, Detroit MI",42.6506043,-83.1467951
"7426 montrose, Detroit MI",42.346461,-83.198399
"6443 barton, Detroit MI",42.349461,-83.136858
"8308 burdeno, Detroit MI",42.292244,-83.1164038
"2564 lakewood, Detroit MI 48215",42.381105,-82.9502569
"2007 poplar, Detroit MI",42.344254,-83.080862
"657 griswold, Detroit MI",42.329695,-83.047604
"19657 albion, Detroit MI",42.439465,-83.0061319
"11918 duchess, Detroit MI",42.423658,-82.95675
"1218 burlingame, Detroit MI",42.388199,-83.099243
"15637 seven mile, Detroit MI",42.435884,-82.959735
"8111 bryden, Detroit MI",42.3537279,-83.1452714
"16859 hubbell, Detroit MI 48235",42.4151671,-83.1897263
"12202 hartwell, Detroit MI",42.3774919,-83.176489
"2133 alter, Detroit MI",42.3808319,-82.9436919
"15763 belden, Detroit MI",42.4073096,-83.135633
"4141 drexel, Detroit MI",42.3866697,-82.9610547
"1932 pilgrim, Detroit MI",42.407852,-83.118944
"6030 woodrow, Detroit MI",42.348397,-83.117266
"295 chalmers, Detroit MI",42.3628303,-82.9382667
"18931 trinity, Detroit MI",42.427141,-83.250186
"7343 woodrow wilson, Detroit MI",42.36511,-83.089374
"1678 leslie, Detroit MI",42.393182,-83.109858
"42 willis, Detroit MI",42.351469,-83.062054
"19340 rosemont, Detroit MI",42.432668,-83.221404
"1960 cortland, Detroit MI",42.389635,-83.109886
"4097 lillibridge, Detroit MI",42.3818089,-82.983521
"8160 thaddeus, Detroit MI",42.293353,-83.1168
"5850 iroquois, Detroit MI",42.384685,-83.013431
"13931 prevost, Detroit MI 48227",42.387482,-83.2026167
"13972 ardmore, Detroit MI",42.388973,-83.18359
"19149 hubbell, Detroit MI",42.4314834,-83.1902627
"3166 concord, Detroit MI",42.361341,-83.014742
"835 conner, Detroit MI",42.366673,-82.9570279
"2245 longfellow, Detroit MI 48206",42.377168,-83.105216
"8047 auburn, Detroit MI 48228",42.3511605,-83.2335054
"18003 wildemere, Detroit MI",42.422861,-83.13337
"20425 roselawn, Detroit MI",42.443891,-83.1537214
"57 montana, Detroit MI",42.424157,-83.100722
"6111 yorkshire, Detroit MI 48224",42.412772,-82.9398698
"18969 lenore, Detroit MI 48219",42.427468,-83.28196
"20251 chapel, Detroit MI",42.4406869,-83.255345
"15479 turner, Detroit MI",42.4055765,-83.148685
"19234 conley, Detroit MI",42.4353135,-83.0527642
"20076 greenview, Detroit MI",42.439957,-83.225436
"18656 conant, Detroit MI",42.430293,-83.071358
"19719 schoenherr, Detroit MI",42.4408167,-82.9855145
"4750 jefferson, Detroit MI 48209",42.3065939,-83.091084
"1370 newport, Detroit MI 48224",42.376898,-82.9490019
"14824 faircrest, Detroit MI",42.4320361,-82.9696781
"7536 wetherby, Detroit MI",42.348308,-83.139413
"19303 syracuse, Detroit MI",42.4361674,-83.046234
"5832 leidich, Detroit MI",42.395428,-82.982953
"15052 burgess, Detroit MI",42.398618,-83.253867
